timestampMs,poorSignal,eegRawValue,eegRawValueVolts,attention,meditation,blinkStrength,delta,theta,alphaLow,alphaHigh,betaLow,betaHigh,gammaLow,gammaMid,tagEvent,location
1441243832930,0,8,1.7578125E-6,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243832930,0,-262,-5.7568359375E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243832931,0,-282,-6.1962890625E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243832931,0,-293,-6.43798828125E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243832932,0,-282,-6.1962890625E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243832932,0,3,6.591796875E-7,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243832956,0,-257,-5.64697265625E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243832956,0,-301,-6.613769531250001E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243832957,0,-347,-7.62451171875E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243832957,0,-357,-7.844238281250001E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243832958,0,-309,-6.78955078125E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243832958,0,-259,-5.69091796875E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243832958,0,-305,-6.70166015625E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243832959,0,-375,-8.23974609375E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243832959,0,-136,-2.9882812500000002E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243832975,0,-373,-8.19580078125E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243832976,0,-355,-7.80029296875E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243832976,0,-362,-7.954101562500001E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243832977,0,-360,-7.91015625E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243832977,0,-338,-7.426757812499999E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243832977,0,-345,-7.58056640625E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243832978,0,-364,-7.998046875E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243832978,0,-333,-7.316894531249999E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243832979,0,-337,-7.40478515625E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243832979,0,-338,-7.426757812499999E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243832979,0,-313,-6.87744140625E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833001,0,-312,-6.85546875E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833001,0,-310,-6.8115234375E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833002,0,-312,-6.85546875E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833002,0,-380,-8.349609375E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833012,0,-189,-4.15283203125E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833013,0,-172,-3.7792968750000005E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833013,0,-333,-7.316894531249999E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833014,0,-258,-5.6689453125000004E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833014,0,-299,-6.56982421875E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833015,0,-362,-7.954101562500001E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833015,0,-337,-7.40478515625E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833015,0,-300,-6.591796875E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833016,0,-297,-6.525878906250001E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833016,0,-276,-6.064453125E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833017,0,26,5.712890625E-6,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833017,0,2,4.39453125E-7,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833018,0,-301,-6.613769531250001E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833018,0,-292,-6.416015625000001E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833019,0,-291,-6.39404296875E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833019,0,-313,-6.87744140625E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833043,0,-337,-7.40478515625E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833044,0,-355,-7.80029296875E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833044,0,-327,-7.18505859375E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833045,0,-278,-6.108398437500001E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833045,0,12,2.63671875E-6,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833046,0,5,1.0986328125E-6,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833046,0,-264,-5.80078125E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833046,0,-275,-6.04248046875E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833048,0,-291,-6.39404296875E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833049,0,-286,-6.2841796875E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833049,0,-274,-6.0205078124999997E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833050,0,-281,-6.17431640625E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833050,0,-323,-7.09716796875E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833051,0,-350,-7.6904296875E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833051,0,-361,-7.93212890625E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833052,0,-374,-8.2177734375E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833052,0,-357,-7.844238281250001E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833053,0,-331,-7.272949218750001E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833053,0,-280,-6.15234375E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833054,0,17,3.7353515625000003E-6,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833072,0,9,1.9775390625E-6,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833073,0,-277,-6.0864257812500005E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833074,0,-301,-6.613769531250001E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833090,0,-325,-7.14111328125E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833091,0,-331,-7.272949218750001E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833091,0,-299,-6.56982421875E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833092,0,-263,-5.7788085937500005E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833092,0,-268,-5.8886718750000006E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833093,0,-260,-5.712890625E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833093,0,56,1.23046875E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833094,0,100,2.197265625E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833094,0,49,1.07666015625E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833094,0,12,2.63671875E-6,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833095,0,35,7.6904296875E-6,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833095,0,10,2.197265625E-6,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833096,0,-274,-6.0205078124999997E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833096,0,5,1.0986328125E-6,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833096,0,41,9.008789062499999E-6,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833097,0,76,1.669921875E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833097,0,-128,-2.8125E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833109,0,-121,-2.6586914062500003E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833110,0,117,2.5708007812499998E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833110,0,97,2.13134765625E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833127,0,109,2.39501953125E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833127,0,-128,-2.8125E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833128,0,117,2.5708007812499998E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833128,0,50,1.0986328125E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833129,0,-273,-5.998535156250001E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833129,0,2,4.39453125E-7,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833129,0,102,2.2412109374999998E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833130,0,-84,-1.8457031250000004E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833130,0,-96,-2.109375E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833131,0,104,2.28515625E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833131,0,88,1.93359375E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833132,0,-100,-2.197265625E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833132,0,-32,-7.03125E-6,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833133,0,-54,-1.1865234375000001E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833133,0,-115,-2.52685546875E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833134,0,108,2.3730468750000002E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833134,0,-105,-2.30712890625E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833149,0,-60,-1.318359375E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833149,0,-73,-1.6040039062500002E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833161,0,-118,-2.5927734375E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833162,0,119,2.6147460937500004E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833162,0,100,2.197265625E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833162,0,88,1.93359375E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833163,0,102,2.2412109374999998E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833163,0,-127,-2.79052734375E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833164,0,-112,-2.4609375E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833164,0,104,2.28515625E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833165,0,55,1.20849609375E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833165,0,54,1.1865234375000001E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833165,0,81,1.77978515625E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833166,0,55,1.20849609375E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833166,0,6,1.318359375E-6,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833167,0,9,1.9775390625E-6,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833167,0,80,1.7578125E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833167,0,112,2.4609375E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833168,0,98,2.1533203125E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833168,0,67,1.4721679687500002E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833191,0,51,1.1206054687499999E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833193,0,48,1.0546875E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833193,0,4,8.7890625E-7,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833194,0,-257,-5.64697265625E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833194,0,70,1.5380859375E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833195,0,125,2.74658203125E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833195,0,115,2.52685546875E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833195,0,81,1.77978515625E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833196,0,69,1.51611328125E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833196,0,51,1.1206054687499999E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833209,0,39,8.5693359375E-6,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833211,0,55,1.20849609375E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833212,0,68,1.4941406250000001E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833212,0,48,1.0546875E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833213,0,2,4.39453125E-7,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833213,0,-258,-5.6689453125000004E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833214,0,68,1.4941406250000001E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833214,0,-104,-2.28515625E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833215,0,-55,-1.20849609375E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833215,0,-101,-2.2192382812500002E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833228,0,52,1.142578125E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833228,0,11,2.4169921875E-6,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833229,0,33,7.2509765625E-6,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833230,0,83,1.82373046875E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833230,0,-111,-2.43896484375E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833244,0,-109,-2.39501953125E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833244,0,58,1.2744140625E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833245,0,-263,-5.7788085937500005E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833246,0,32,7.03125E-6,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833246,0,-103,-2.26318359375E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833247,0,-20,-4.39453125E-6,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833248,0,-59,-1.29638671875E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833249,0,106,2.3291015625000003E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833249,0,26,5.712890625E-6,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833250,0,28,6.15234375E-6,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833250,0,99,2.1752929687500003E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833251,0,100,2.197265625E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833251,0,75,1.64794921875E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833252,0,22,4.833984375E-6,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833252,0,-309,-6.78955078125E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833267,0,-349,-7.668457031250001E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833268,0,-317,-6.96533203125E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833268,0,0,0.0,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833268,0,19,4.1748046875E-6,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833269,0,2,4.39453125E-7,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833270,0,-291,-6.39404296875E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833270,0,-324,-7.119140625E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833271,0,-308,-6.767578125E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833271,0,8,1.7578125E-6,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833272,0,48,1.0546875E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833281,0,10,2.197265625E-6,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833282,0,-327,-7.18505859375E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833282,0,-307,-6.74560546875E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833282,0,9,1.9775390625E-6,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833283,0,18,3.955078125E-6,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833283,0,37,8.1298828125E-6,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833284,0,64,1.40625E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833284,0,68,1.4941406250000001E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833285,0,56,1.23046875E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833285,0,52,1.142578125E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833343,0,61,1.34033203125E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833344,0,70,1.5380859375E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833344,0,53,1.1645507812500002E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833345,0,32,7.03125E-6,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833345,0,37,8.1298828125E-6,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833346,0,50,1.0986328125E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833346,0,42,9.228515625000002E-6,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833347,0,37,8.1298828125E-6,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833361,0,23,5.0537109375E-6,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833362,0,57,1.2524414062500001E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833412,0,-110,-2.4169921875E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833413,0,-62,-1.3623046875E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833413,0,-100,-2.197265625E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833414,0,82,1.8017578124999998E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833414,0,34,7.4707031250000005E-6,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833415,0,12,2.63671875E-6,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833415,0,16,3.515625E-6,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833416,0,27,5.9326171875000005E-6,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833416,0,48,1.0546875E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833416,0,44,9.66796875E-6,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833445,0,6,1.318359375E-6,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833446,0,19,4.1748046875E-6,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833446,0,70,1.5380859375E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833447,0,89,1.95556640625E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833447,0,90,1.9775390625E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833469,0,70,1.5380859375E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833470,0,-261,-5.73486328125E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833471,0,-332,-7.294921875E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833472,0,-322,-7.0751953125E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833473,0,-281,-6.17431640625E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833473,0,0,0.0,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833474,0,-273,-5.998535156250001E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833474,0,-310,-6.8115234375E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833475,0,-301,-6.613769531250001E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833475,0,3,6.591796875E-7,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833476,0,52,1.142578125E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833476,0,48,1.0546875E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833477,0,-264,-5.80078125E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833478,0,4,8.7890625E-7,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833478,0,90,1.9775390625E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833479,0,109,2.39501953125E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833479,0,97,2.13134765625E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833480,0,120,2.63671875E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833480,0,-108,-2.3730468750000002E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
1441243833480,0,-109,-2.39501953125E-5,61,77,41,269026,93223,70668,91659,18903,24522,27328,24100,Tag0,unknown
